"workerid","A","B","percent","read_and_decide_time","quant","read_time_one","response","qq","percent_cat","resp","rt_too_quick"
66,"""padnet""","""fanely""",14,660,"Most",367,"false","Most","1-25",0,FALSE
66,"""kustle""","""reshix""",90,562,"Most",478,"true","Most","76-100",1,FALSE
66,"""chulks""","""vulhor""",91,2106,"Most",346,"true","Most","76-100",1,FALSE
66,"""pliper""","""sesare""",12,684,"Many",1414,"false","Many","1-25",0,FALSE
66,"""umpond""","""marire""",11,1283,"Few",1654,"true","Few","1-25",0,FALSE
66,"""mecket""","""plumry""",64,757,"Few",2256,"false","Few","61-75",1,FALSE
66,"""raster""","""movell""",62,664,"Fewer than half",762,"false","Fewer than half","61-75",1,FALSE
66,"""chadop""","""shaple""",10,1091,"Fewer than half",624,"false","Fewer than half","1-25",1,FALSE
66,"""padnet""","""fanely""",88,621,"Many",635,"true","Many","76-100",1,FALSE
66,"""pengyl""","""sedest""",85,511,"Most",212,"true","Most","76-100",1,FALSE
66,"""isbant""","""unairs""",83,682,"Few",204,"false","Few","76-100",1,FALSE
66,"""bameta""","""unzast""",15,798,"More than half",214,"false","More than half","1-25",0,FALSE
66,"""gukbar""","""soarse""",73,513,"More than half",171,"true","More than half","61-75",1,FALSE
66,"""kustle""","""reshix""",42,510,"Few",125,"false","Few","41-50",1,FALSE
66,"""pobbit""","""spippy""",19,767,"More than half",169,"false","More than half","1-25",0,FALSE
66,"""puctor""","""recure""",7,728,"Many",160,"false","Many","1-25",0,FALSE
66,"""kustle""","""reshix""",10,709,"Many",135,"false","Many","1-25",0,FALSE
66,"""cosutz""","""spover""",71,781,"More than half",87,"true","More than half","61-75",1,FALSE
66,"""jallem""","""sildal""",33,1254,"More than half",177,"false","More than half","26-40",0,FALSE
66,"""devole""","""sholly""",6,722,"More than half",160,"false","More than half","1-25",0,FALSE
66,"""cosutz""","""spover""",41,1062,"Fewer than half",205,"true","Fewer than half","41-50",0,FALSE
66,"""monter""","""melelt""",4,746,"Many",198,"false","Many","1-25",0,FALSE
66,"""coppar""","""hunene""",47,915,"More than half",254,"false","More than half","41-50",0,FALSE
66,"""coamin""","""mucond""",64,620,"Most",893,"true","Most","61-75",1,FALSE
66,"""isbant""","""unairs""",46,735,"Most",178,"false","Most","41-50",0,FALSE
66,"""strant""","""potind""",64,629,"More than half",141,"true","More than half","61-75",1,FALSE
66,"""pirter""","""secent""",63,855,"Few",145,"false","Few","61-75",1,FALSE
66,"""ingell""","""nalill""",61,793,"Fewer than half",324,"false","Fewer than half","61-75",1,FALSE
66,"""coamin""","""mucond""",7,560,"Fewer than half",454,"false","Fewer than half","1-25",1,FALSE
66,"""dorder""","""coggon""",14,538,"Few",300,"false","Few","1-25",1,FALSE
66,"""sporer""","""firtly""",98,612,"Fewer than half",218,"false","Fewer than half","76-100",1,FALSE
66,"""pliper""","""sesare""",9,537,"Few",245,"false","Few","1-25",1,FALSE
66,"""shrile""","""athoid""",78,584,"Many",210,"true","Many","76-100",1,FALSE
66,"""middor""","""drooty""",37,905,"Many",234,"false","Many","26-40",0,FALSE
66,"""schook""","""jabant""",91,511,"More than half",300,"true","More than half","76-100",1,FALSE
66,"""coamin""","""mucond""",95,579,"Few",183,"false","Few","76-100",1,FALSE
66,"""fleeve""","""scalfs""",54,1125,"Most",242,"false","Most","51-60",0,FALSE
66,"""dorder""","""coggon""",33,746,"Most",170,"false","Most","26-40",0,FALSE
66,"""padnet""","""fanely""",57,610,"Fewer than half",157,"false","Fewer than half","51-60",1,FALSE
66,"""raster""","""movell""",76,618,"Many",232,"true","Many","76-100",1,FALSE
66,"""hadder""","""ollidy""",77,635,"More than half",219,"true","More than half","76-100",1,FALSE
66,"""shamer""","""bloifs""",63,687,"Few",178,"false","Few","61-75",1,FALSE
66,"""jallem""","""sildal""",15,547,"Few",187,"false","Few","1-25",1,FALSE
66,"""bemble""","""squank""",49,764,"More than half",236,"false","More than half","41-50",0,FALSE
66,"""schook""","""jabant""",33,1193,"Fewer than half",342,"true","Fewer than half","26-40",0,FALSE
66,"""devole""","""sholly""",55,967,"Fewer than half",318,"false","Fewer than half","51-60",1,FALSE
66,"""coppar""","""hunene""",53,773,"Few",202,"false","Few","51-60",1,FALSE
66,"""dorder""","""coggon""",39,689,"More than half",183,"false","More than half","26-40",0,FALSE
66,"""fleeve""","""scalfs""",5,647,"Fewer than half",222,"false","Fewer than half","1-25",1,FALSE
66,"""bemble""","""squank""",64,588,"Fewer than half",270,"false","Fewer than half","61-75",1,FALSE
66,"""pluset""","""stubad""",7,695,"More than half",223,"false","More than half","1-25",0,FALSE
66,"""puctor""","""recure""",90,733,"Few",226,"false","Few","76-100",1,FALSE
66,"""menner""","""nandow""",30,783,"More than half",182,"false","More than half","26-40",0,FALSE
66,"""coppar""","""hunene""",94,808,"Fewer than half",180,"false","Fewer than half","76-100",1,FALSE
66,"""birler""","""enciad""",72,1392,"Fewer than half",226,"false","Fewer than half","61-75",1,FALSE
66,"""cather""","""funder""",13,811,"Few",57,"false","Few","1-25",1,FALSE
66,"""werner""","""hurmer""",12,602,"Fewer than half",115,"false","Fewer than half","1-25",1,FALSE
66,"""padnet""","""fanely""",2,678,"More than half",169,"false","More than half","1-25",0,FALSE
66,"""bemble""","""squank""",29,639,"Few",144,"true","Few","26-40",0,FALSE
66,"""puctor""","""recure""",13,782,"More than half",128,"false","More than half","1-25",0,FALSE
66,"""pirter""","""secent""",22,745,"Most",1384,"false","Most","1-25",0,FALSE
66,"""schook""","""jabant""",61,716,"Most",924,"true","Most","61-75",1,FALSE
66,"""chevel""","""podden""",32,964,"Few",311,"true","Few","26-40",0,FALSE
66,"""birler""","""enciad""",2,696,"Most",604,"false","Most","1-25",0,FALSE
66,"""isbant""","""unairs""",38,852,"More than half",156,"false","More than half","26-40",0,FALSE
66,"""ingell""","""nalill""",49,1094,"Most",366,"true","Most","41-50",1,FALSE
66,"""shurry""","""preser""",9,696,"Fewer than half",100,"false","Fewer than half","1-25",1,FALSE
66,"""chevel""","""podden""",37,681,"Most",138,"false","Most","26-40",0,FALSE
66,"""cather""","""funder""",3,671,"More than half",203,"false","More than half","1-25",0,FALSE
66,"""pengyl""","""sedest""",49,1597,"Fewer than half",192,"true","Fewer than half","41-50",0,FALSE
66,"""pengyl""","""sedest""",93,746,"More than half",1194,"true","More than half","76-100",1,FALSE
66,"""pirter""","""secent""",51,751,"Many",172,"true","Many","51-60",1,FALSE
66,"""pliper""","""sesare""",68,520,"Fewer than half",870,"false","Fewer than half","61-75",1,FALSE
66,"""spunge""","""wenple""",38,847,"Many",524,"false","Many","26-40",0,FALSE
66,"""cather""","""funder""",1,616,"Most",605,"false","Most","1-25",0,FALSE
66,"""tecker""","""biller""",63,846,"Fewer than half",559,"false","Fewer than half","61-75",1,FALSE
66,"""shamer""","""bloifs""",99,742,"Many",498,"true","Many","76-100",1,FALSE
66,"""ingell""","""nalill""",47,972,"Many",493,"true","Many","41-50",1,FALSE
66,"""birler""","""enciad""",32,992,"Few",241,"true","Few","26-40",0,FALSE
66,"""shurry""","""preser""",92,615,"Many",354,"true","Many","76-100",1,FALSE
66,"""chadop""","""shaple""",71,666,"Many",228,"true","Many","61-75",1,FALSE
66,"""padnet""","""fanely""",14,595,"Few",570,"false","Few","1-25",1,FALSE
66,"""raster""","""movell""",23,1869,"Most",131,"false","Most","1-25",0,FALSE
66,"""kustle""","""reshix""",44,1262,"Fewer than half",208,"true","Fewer than half","41-50",0,FALSE
66,"""zetten""","""unfobs""",56,1490,"Most",214,"true","Most","51-60",1,FALSE
66,"""cather""","""funder""",65,1074,"Fewer than half",162,"false","Fewer than half","61-75",1,FALSE
66,"""raster""","""movell""",16,657,"More than half",192,"false","More than half","1-25",0,FALSE
66,"""bameta""","""unzast""",11,973,"Few",253,"true","Few","1-25",0,FALSE
66,"""clidge""","""hensly""",95,515,"Most",139,"true","Most","76-100",1,FALSE
66,"""awplor""","""fasees""",38,937,"Many",137,"false","Many","26-40",0,FALSE
66,"""umpond""","""marire""",71,1028,"Fewer than half",126,"false","Fewer than half","61-75",1,FALSE
66,"""monter""","""melelt""",37,742,"Fewer than half",161,"true","Fewer than half","26-40",0,FALSE
66,"""gukbar""","""soarse""",23,1061,"Fewer than half",115,"true","Fewer than half","1-25",0,FALSE
66,"""gukbar""","""soarse""",74,903,"Few",146,"false","Few","61-75",1,FALSE
66,"""dorder""","""coggon""",88,469,"Many",174,"true","Many","76-100",1,FALSE
66,"""shurry""","""preser""",88,534,"Most",162,"true","Most","76-100",1,FALSE
66,"""tecker""","""biller""",66,634,"Many",138,"true","Many","61-75",1,FALSE
68,"""chevel""","""podden""",54,1996,"Most",2890,"true","Most","51-60",1,FALSE
68,"""bameta""","""unzast""",65,1871,"Fewer than half",4821,"false","Fewer than half","61-75",1,FALSE
68,"""pobbit""","""spippy""",73,1754,"More than half",5046,"true","More than half","61-75",1,FALSE
68,"""middor""","""drooty""",6,1520,"Most",3158,"false","Most","1-25",0,FALSE
68,"""gukbar""","""soarse""",27,1571,"More than half",3489,"false","More than half","26-40",0,FALSE
68,"""shurry""","""preser""",72,1373,"Many",3264,"true","Many","61-75",1,FALSE
68,"""pobbit""","""spippy""",64,1280,"Fewer than half",4796,"false","Fewer than half","61-75",1,FALSE
68,"""chadop""","""shaple""",13,1777,"Fewer than half",2326,"true","Fewer than half","1-25",0,FALSE
68,"""tecker""","""biller""",44,1163,"Many",3149,"true","Many","41-50",1,FALSE
68,"""zetten""","""unfobs""",41,1881,"Most",2942,"false","Most","41-50",0,FALSE
68,"""raster""","""movell""",85,1229,"More than half",2420,"true","More than half","76-100",1,FALSE
68,"""umpond""","""marire""",68,1100,"Most",2800,"true","Most","61-75",1,FALSE
68,"""birler""","""enciad""",38,2082,"Many",4508,"false","Many","26-40",0,FALSE
68,"""coamin""","""mucond""",34,1060,"More than half",4212,"false","More than half","26-40",0,FALSE
68,"""puggle""","""entand""",95,1058,"Many",2827,"true","Many","76-100",1,FALSE
68,"""devole""","""sholly""",87,1119,"Fewer than half",2894,"false","Fewer than half","76-100",1,FALSE
68,"""dorder""","""coggon""",27,1564,"Many",3699,"false","Many","26-40",0,FALSE
68,"""pliper""","""sesare""",80,1444,"Most",1935,"true","Most","76-100",1,FALSE
68,"""cosutz""","""spover""",39,1010,"More than half",4339,"false","More than half","26-40",0,FALSE
68,"""boddle""","""molill""",98,864,"More than half",8840,"true","More than half","76-100",1,FALSE
68,"""bameta""","""unzast""",97,957,"Many",3697,"true","Many","76-100",1,FALSE
68,"""werner""","""hurmer""",63,1157,"Few",3286,"false","Few","61-75",1,FALSE
68,"""clidge""","""hensly""",11,1160,"More than half",3829,"false","More than half","1-25",0,FALSE
68,"""chadop""","""shaple""",20,736,"More than half",3470,"false","More than half","1-25",0,FALSE
68,"""bameta""","""unzast""",83,794,"Few",2241,"false","Few","76-100",1,FALSE
68,"""menner""","""nandow""",78,765,"Many",5040,"true","Many","76-100",1,FALSE
68,"""shamer""","""bloifs""",3,1338,"Few",2694,"false","Few","1-25",1,FALSE
68,"""mecket""","""plumry""",27,1376,"Most",2264,"false","Most","26-40",0,FALSE
68,"""shrile""","""athoid""",29,1009,"Fewer than half",7939,"true","Fewer than half","26-40",0,FALSE
68,"""umpond""","""marire""",75,1185,"Fewer than half",2608,"false","Fewer than half","61-75",1,FALSE
68,"""mecket""","""plumry""",27,1164,"Fewer than half",1944,"true","Fewer than half","26-40",0,FALSE
68,"""tecker""","""biller""",88,1059,"Few",2362,"false","Few","76-100",1,FALSE
68,"""cosutz""","""spover""",82,964,"Many",1789,"true","Many","76-100",1,FALSE
68,"""puggle""","""entand""",46,1117,"More than half",2072,"false","More than half","41-50",0,FALSE
68,"""cather""","""funder""",40,2186,"Few",3209,"false","Few","26-40",1,FALSE
68,"""puctor""","""recure""",99,954,"Many",2241,"true","Many","76-100",1,FALSE
68,"""monter""","""melelt""",68,1079,"Few",8240,"false","Few","61-75",1,FALSE
68,"""middor""","""drooty""",25,1004,"Few",3498,"true","Few","1-25",0,FALSE
68,"""mecket""","""plumry""",60,940,"Many",2414,"true","Many","51-60",1,FALSE
68,"""pobbit""","""spippy""",18,1024,"Many",2271,"false","Many","1-25",0,FALSE
68,"""schook""","""jabant""",40,963,"Fewer than half",2964,"true","Fewer than half","26-40",0,FALSE
68,"""mecket""","""plumry""",22,886,"More than half",4364,"false","More than half","1-25",0,FALSE
68,"""hadder""","""ollidy""",20,1028,"Fewer than half",3135,"true","Fewer than half","1-25",0,FALSE
68,"""clidge""","""hensly""",35,1200,"Fewer than half",1459,"true","Fewer than half","26-40",0,FALSE
68,"""bemble""","""squank""",88,682,"Fewer than half",1839,"false","Fewer than half","76-100",1,FALSE
68,"""chulks""","""vulhor""",56,1810,"Few",1634,"false","Few","51-60",1,FALSE
68,"""cather""","""funder""",98,606,"Most",1199,"true","Most","76-100",1,FALSE
68,"""tiklet""","""hullaw""",42,683,"Many",1693,"false","Many","41-50",0,FALSE
68,"""puctor""","""recure""",75,597,"Most",1311,"true","Most","61-75",1,FALSE
68,"""werner""","""hurmer""",12,961,"Fewer than half",1841,"true","Fewer than half","1-25",0,FALSE
68,"""kustle""","""reshix""",65,726,"Many",1720,"true","Many","61-75",1,FALSE
68,"""shrile""","""athoid""",25,597,"Most",1903,"false","Most","1-25",0,FALSE
68,"""bemble""","""squank""",45,1036,"Many",2101,"true","Many","41-50",1,FALSE
68,"""hadder""","""ollidy""",62,597,"Few",1211,"false","Few","61-75",1,FALSE
68,"""shamer""","""bloifs""",47,624,"More than half",1458,"false","More than half","41-50",0,FALSE
68,"""pliper""","""sesare""",66,582,"Fewer than half",1867,"false","Fewer than half","61-75",1,FALSE
68,"""raster""","""movell""",41,713,"Many",1547,"true","Many","41-50",1,FALSE
68,"""shurry""","""preser""",37,676,"Most",1562,"false","Most","26-40",0,FALSE
68,"""chevel""","""podden""",91,577,"Fewer than half",1642,"false","Fewer than half","76-100",1,FALSE
68,"""raster""","""movell""",57,771,"Fewer than half",1382,"false","Fewer than half","51-60",1,FALSE
68,"""pobbit""","""spippy""",12,1320,"Few",1371,"true","Few","1-25",0,FALSE
68,"""tecker""","""biller""",66,635,"More than half",1793,"true","More than half","61-75",1,FALSE
68,"""shamer""","""bloifs""",45,664,"Many",2017,"true","Many","41-50",1,FALSE
68,"""devole""","""sholly""",99,765,"Few",1237,"false","Few","76-100",1,FALSE
68,"""chadop""","""shaple""",91,804,"Many",1950,"true","Many","76-100",1,FALSE
68,"""pirter""","""secent""",80,643,"More than half",2226,"true","More than half","76-100",1,FALSE
68,"""menner""","""nandow""",92,528,"Fewer than half",1527,"false","Fewer than half","76-100",1,FALSE
68,"""dorder""","""coggon""",35,504,"Few",1470,"false","Few","26-40",1,FALSE
68,"""dorder""","""coggon""",66,731,"Most",1497,"true","Most","61-75",1,FALSE
68,"""menner""","""nandow""",66,771,"Few",1378,"false","Few","61-75",1,FALSE
68,"""fleeve""","""scalfs""",49,1432,"Fewer than half",1822,"true","Fewer than half","41-50",0,FALSE
68,"""puctor""","""recure""",67,589,"Fewer than half",1218,"false","Fewer than half","61-75",1,FALSE
68,"""dorder""","""coggon""",55,628,"Fewer than half",1296,"false","Fewer than half","51-60",1,FALSE
68,"""coppar""","""hunene""",77,531,"More than half",1401,"true","More than half","76-100",1,FALSE
68,"""strant""","""potind""",21,564,"More than half",1652,"false","More than half","1-25",0,FALSE
68,"""awplor""","""fasees""",75,875,"Many",1312,"true","Many","61-75",1,FALSE
68,"""werner""","""hurmer""",26,517,"More than half",1211,"false","More than half","26-40",0,FALSE
68,"""ingell""","""nalill""",84,672,"More than half",1546,"true","More than half","76-100",1,FALSE
68,"""awplor""","""fasees""",78,597,"Most",1248,"true","Most","76-100",1,FALSE
68,"""padnet""","""fanely""",49,1557,"Few",1176,"false","Few","41-50",1,FALSE
68,"""russer""","""huttle""",40,559,"Many",1469,"true","Many","26-40",1,FALSE
68,"""awplor""","""fasees""",62,511,"More than half",1617,"true","More than half","61-75",1,FALSE
68,"""schook""","""jabant""",26,1826,"Many",1274,"false","Many","26-40",0,FALSE
68,"""fleeve""","""scalfs""",66,737,"Few",1545,"false","Few","61-75",1,FALSE
68,"""boddle""","""molill""",58,788,"Few",1451,"false","Few","51-60",1,FALSE
68,"""clidge""","""hensly""",24,858,"Many",2721,"false","Many","1-25",0,FALSE
68,"""birler""","""enciad""",64,455,"Most",1212,"true","Most","61-75",1,FALSE
68,"""sporer""","""firtly""",3,616,"Many",1143,"false","Many","1-25",0,FALSE
68,"""schook""","""jabant""",29,522,"Most",1348,"false","Most","26-40",0,FALSE
68,"""isbant""","""unairs""",51,604,"Few",1254,"false","Few","51-60",1,FALSE
68,"""spunge""","""wenple""",17,564,"Many",1288,"false","Many","1-25",0,FALSE
68,"""pliper""","""sesare""",6,650,"Many",3966,"false","Many","1-25",0,FALSE
68,"""russer""","""huttle""",57,595,"More than half",2135,"true","More than half","51-60",1,FALSE
68,"""strant""","""potind""",24,473,"Most",1172,"false","Most","1-25",0,FALSE
68,"""ancits""","""smeath""",18,1120,"Fewer than half",1179,"true","Fewer than half","1-25",0,FALSE
68,"""boddle""","""molill""",62,473,"Most",1194,"true","Most","61-75",1,FALSE
68,"""monter""","""melelt""",11,575,"Many",1544,"false","Many","1-25",0,FALSE
68,"""clidge""","""hensly""",11,574,"Most",3497,"false","Most","1-25",0,FALSE
68,"""monter""","""melelt""",48,891,"Fewer than half",4969,"true","Fewer than half","41-50",0,FALSE
68,"""bemble""","""squank""",60,526,"More than half",2117,"true","More than half","51-60",1,FALSE
68,"""middor""","""drooty""",96,692,"Many",1055,"true","Many","76-100",1,FALSE
68,"""ingell""","""nalill""",8,956,"Few",2432,"true","Few","1-25",0,FALSE
68,"""pengyl""","""sedest""",27,936,"Few",1110,"true","Few","26-40",0,FALSE
68,"""chadop""","""shaple""",40,657,"Few",1070,"false","Few","26-40",1,FALSE
68,"""coamin""","""mucond""",45,900,"Most",1063,"false","Most","41-50",0,FALSE
68,"""shurry""","""preser""",37,656,"More than half",1141,"false","More than half","26-40",0,FALSE
68,"""pluset""","""stubad""",69,548,"More than half",1542,"true","More than half","61-75",1,FALSE
68,"""pirter""","""secent""",23,623,"Many",1009,"true","Many","1-25",1,FALSE
68,"""monter""","""melelt""",44,713,"Most",1165,"false","Most","41-50",0,FALSE
68,"""cosutz""","""spover""",33,714,"Fewer than half",1116,"true","Fewer than half","26-40",0,FALSE
68,"""shamer""","""bloifs""",35,626,"Most",994,"false","Most","26-40",0,FALSE
68,"""menner""","""nandow""",56,570,"Most",998,"true","Most","51-60",1,FALSE
